#OTU ID	S1.1st	S1.2nd	S1.3rd	S2.1st	S2.2nd	S2.3rd	S3.1st	S3.2nd	S3.3rd	E1.1st	E1.2nd	E1.3rd	E2.1st	E2.2nd	E2.3rd	E3.1st	E3.2nd	E3.3rd	E4.1st	E4.2nd	E4.3rd	E5.1st	E5.2nd	E5.3rd	taxonomy
OTU_3786	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Peptostreptococcales-Tissierellales,f:Peptostreptococcaceae
OTU_850	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	2	1	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Lactococcus,s:Lactococcus_lactis
OTU_2645	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	1	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Turicibacter
OTU_2899	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_alactolyticus
OTU_1978	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_acetotolerans_DSM_20749_
OTU_287	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	1	0	0	0	0	1	1	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_1416	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria
OTU_4185	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_1397	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_5510	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_362	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Thermoactinomycetales,f:Thermoactinomycetaceae
OTU_2570	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella,s:Escherichia_coli
OTU_871	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_5439	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria
OTU_2613	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_2641	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	k:Bacteria,p:Firmicutes,c:Bacilli
OTU_188	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales
OTU_1835	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae
OTU_2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_1469	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_2595	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella,s:Escherichia_coli
OTU_860	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_1381	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella,s:Escherichia_coli
OTU_2239	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Virgibacillus
OTU_175	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU_1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_2914	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
OTU_1412	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Acidobacteriales,f:Acidobacteriaceae_Subgroup_1
OTU_1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_4459	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Turicibacter
OTU_942	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Lautropia,s:Lautropia_sp._canine_oral_taxon_060
OTU_392	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Corynebacteriales,f:Nocardiaceae,g:Rhodococcus
OTU_2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Shinella
OTU_258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:1174-901-12
OTU_3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
OTU_76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s:Rhizobium_tropici
OTU_77	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Micrococcaceae,g:Rothia,s:Rothia_nasimurium
OTU_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Comamonas,s:Comamonas_aquatica
OTU_935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:TM7x
OTU_476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Porphyromonadaceae,g:Porphyromonas,s:Porphyromonas_bennonis
OTU_5031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU_1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Micrococcaceae,g:Kocuria,s:Kocuria_palustris
OTU_356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Neisseriaceae,g:Neisseria
OTU_887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Lautropia
OTU_894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU_2983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae
OTU_5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Leuconostoc,s:Leuconostoc_lactis
OTU_2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:NB1-j
OTU_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter
OTU_5409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	k:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Acidobacteriales,f:Acidobacteriaceae_Subgroup_1,g:Terriglobus
OTU_232	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae
OTU_2949	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Rahnella1,s:Serratia_sp._HC4-9
OTU_948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae
OTU_1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	1	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:1174-901-12
OTU_1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae
OTU_3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU_2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae
OTU_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Bradyrhizobium,s:Bradyrhizobium_sp._URHD0069
OTU_100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridia_UCG-014
OTU_947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas_sp.
OTU_458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Labraceae,g:Labrys
OTU_194	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Staphylococcales,f:Staphylococcaceae,g:Macrococcus,s:Macrococcus_lamae
OTU_634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Dermacoccaceae,g:Dermacoccus,s:Dermacoccus_nishinomiyaensis
OTU_1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:TM7x
OTU_131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Methylobacterium-Methylorubrum
OTU_1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Moraxella
OTU_3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Acidiferrobacterales,f:Acidiferrobacteraceae
OTU_1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Escherichia-Shigella
OTU_312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pasteurellales,f:Pasteurellaceae,g:Actinobacillus
OTU_2192	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Staphylococcales,f:Staphylococcaceae,g:Macrococcus
OTU_2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU_3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:1174-901-12
OTU_1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Amnibacterium,s:Amnibacterium_sp.
OTU_4012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Curtobacterium
OTU_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Actinomycetales,f:Actinomycetaceae,g:Actinomyces
OTU_1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Moraxella,s:Moraxella_sp._canine_oral_taxon_017
OTU_2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Propionibacteriaceae,g:Tessaracoccus
OTU_334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae
OTU_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Weissella,s:Weissella_confusa
OTU_320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Micrococcaceae,g:Arthrobacter
OTU_2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Kosakonia
OTU_2097	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_1001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Turicibacter
OTU_2804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_alactolyticus
OTU_2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Burkholderia-Caballeronia-Paraburkholderia
OTU_1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:Paludisphaera,s:Isosphaera-like_str._CJuql1
OTU_198	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k:Bacteria,p:Acidobacteriota,c:Holophagae,o:Subgroup_7
OTU_3980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus
OTU_2932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Xanthomonas,s:Xanthomonas_translucens_pv._translucens
OTU_2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:TRA3-20
OTU_107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Methylobacterium-Methylorubrum,s:Methylobacterium_aerolatum
OTU_160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_alactolyticus
OTU_12	0	0	0	0	0	0	3	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Leuconostoc,s:Leuconostoc_lactis
OTU_1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Arsenophonus
OTU_643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Methylobacterium-Methylorubrum
OTU_269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU_913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_brevis
OTU_252	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
OTU_2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Thermoactinomycetales,f:Thermoactinomycetaceae,g:Kroppenstedtia
OTU_2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_acetotolerans_DSM_20749_
OTU_1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae,g:Clostridium_sensu_stricto_1
OTU_1738	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_plantarum
OTU_3841	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus
OTU_734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k:Bacteria,p:Firmicutes,c:Clostridia,o:Peptostreptococcales-Tissierellales,g:Helcococcus,s:Helcococcus_sueciensis
OTU_2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:Bdellovibrio_bacteriovorus
OTU_227	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_pontis
OTU_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	24	1	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_suis
OTU_2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_alactolyticus
OTU_2934	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Bacteria,p:Firmicutes,c:Bacilli,o:Thermoactinomycetales,f:Thermoactinomycetaceae,g:Kroppenstedtia
